"","scenario","type","method1","method2","distance"
"2339","336","IMPACT","center","pooling",0.5075
"2340","336","OCCURRENCE","center","pooling",0.5075
"2341","336","IMPACT","centertogrid","reachedgrid",0.0927
"2342","336","OCCURRENCE","centertogrid","reachedgrid",0.0259
"2343","336","IMPACT","centertogrid","weighted",0.2093
"2344","336","OCCURRENCE","centertogrid","weighted",0.198
"2345","336","IMPACT","centertogrid","pooling",0.6866
"2346","336","OCCURRENCE","centertogrid","pooling",0.7313
"2347","336","IMPACT","reachedgrid","weighted",0.2263
"2348","336","OCCURRENCE","reachedgrid","weighted",0.1879
"2349","336","IMPACT","reachedgrid","pooling",0.6516
"2350","336","OCCURRENCE","reachedgrid","pooling",0.7213
"2351","336","IMPACT","weighted","pooling",0.5133
"2352","336","OCCURRENCE","weighted","pooling",0.5373
"2353","337","IMPACT","classic","area",0.3386
"2354","337","OCCURRENCE","classic","area",0.3967
"2355","337","IMPACT","classic","center",0.375
"2356","337","OCCURRENCE","classic","center",0.3906
"2357","337","IMPACT","classic","centertogrid",0.1951
"2358","337","OCCURRENCE","classic","centertogrid",0.25
"2359","337","IMPACT","classic","reachedgrid",0.1909
"2360","337","OCCURRENCE","classic","reachedgrid",0.2517
"2361","337","IMPACT","classic","weighted",0.3669
"2362","337","OCCURRENCE","classic","weighted",0.3914
"2363","337","IMPACT","classic","pooling",0.9531
"2364","337","OCCURRENCE","classic","pooling",0.5625
"2365","337","IMPACT","area","center",0.1161
"2366","337","OCCURRENCE","area","center",0.0684
"2367","337","IMPACT","area","centertogrid",0.2228
"2368","337","OCCURRENCE","area","centertogrid",0.1936
"2369","337","IMPACT","area","reachedgrid",0.1903
"2370","337","OCCURRENCE","area","reachedgrid",0.1762
"2371","337","IMPACT","area","weighted",0.0383
"2372","337","OCCURRENCE","area","weighted",0.0106
"2373","337","IMPACT","area","pooling",0.6419
"2374","337","OCCURRENCE","area","pooling",0.578
"2375","337","IMPACT","center","centertogrid",0.2107
"2376","337","OCCURRENCE","center","centertogrid",0.2031
"2377","337","IMPACT","center","reachedgrid",0.2321
"2378","337","OCCURRENCE","center","reachedgrid",0.1884
"2379","337","IMPACT","center","weighted",0.078
"2380","337","OCCURRENCE","center","weighted",0.0593
"2381","337","IMPACT","center","pooling",0.5938
"2382","337","OCCURRENCE","center","pooling",0.5469
"2383","337","IMPACT","centertogrid","reachedgrid",0.0845
"2384","337","OCCURRENCE","centertogrid","reachedgrid",0.0486
"2385","337","IMPACT","centertogrid","weighted",0.1945
"2386","337","OCCURRENCE","centertogrid","weighted",0.196
"2387","337","IMPACT","centertogrid","pooling",0.7581
"2388","337","OCCURRENCE","centertogrid","pooling",0.6875
"2389","337","IMPACT","reachedgrid","weighted",0.1979
"2390","337","OCCURRENCE","reachedgrid","weighted",0.1812
"2391","337","IMPACT","reachedgrid","pooling",0.7622
"2392","337","OCCURRENCE","reachedgrid","pooling",0.6727
"2393","337","IMPACT","weighted","pooling",0.6143
"2394","337","OCCURRENCE","weighted","pooling",0.5771
"2395","338","IMPACT","classic","area",0.3337
"2396","338","OCCURRENCE","classic","area",0.3672
"2397","338","IMPACT","classic","center",0.3538
"2398","338","OCCURRENCE","classic","center",0.4
"2399","338","IMPACT","classic","centertogrid",0.1413
"2400","338","OCCURRENCE","classic","centertogrid",0.1692
"2401","338","IMPACT","classic","reachedgrid",0.1851
"2402","338","OCCURRENCE","classic","reachedgrid",0.1658
"2403","338","IMPACT","classic","weighted",0.3554
"2404","338","OCCURRENCE","classic","weighted",0.3726
"2405","338","IMPACT","classic","pooling",0.5538
"2406","338","OCCURRENCE","classic","pooling",0.7692
"2407","338","IMPACT","area","center",0.1036
"2408","338","OCCURRENCE","area","center",0.0619
"2409","338","IMPACT","area","centertogrid",0.272
"2410","338","OCCURRENCE","area","centertogrid",0.2133
"2411","338","IMPACT","area","reachedgrid",0.1803
"2412","338","OCCURRENCE","area","reachedgrid",0.2014
"2413","338","IMPACT","area","weighted",0.0338
"2414","338","OCCURRENCE","area","weighted",0.0105
"2415","338","IMPACT","area","pooling",0.6067
"2416","338","OCCURRENCE","area","pooling",0.5227
"2417","338","IMPACT","center","centertogrid",0.2563
"2418","338","OCCURRENCE","center","centertogrid",0.2462
"2419","338","IMPACT","center","reachedgrid",0.2508
"2420","338","OCCURRENCE","center","reachedgrid",0.2342
"2421","338","IMPACT","center","weighted",0.0765
"2422","338","OCCURRENCE","center","weighted",0.0543
"2423","338","IMPACT","center","pooling",0.5846
"2424","338","OCCURRENCE","center","pooling",0.5077
"2425","338","IMPACT","centertogrid","reachedgrid",0.0916
"2426","338","OCCURRENCE","centertogrid","reachedgrid",0.0759
"2427","338","IMPACT","centertogrid","weighted",0.25
"2428","338","OCCURRENCE","centertogrid","weighted",0.2188
"2429","338","IMPACT","centertogrid","pooling",0.6562
"2430","338","OCCURRENCE","centertogrid","pooling",0.6154
"2431","338","IMPACT","reachedgrid","weighted",0.1846
"2432","338","OCCURRENCE","reachedgrid","weighted",0.2068
"2433","338","IMPACT","reachedgrid","pooling",0.5646
"2434","338","OCCURRENCE","reachedgrid","pooling",0.6034
"2435","338","IMPACT","weighted","pooling",0.5843
"2436","338","OCCURRENCE","weighted","pooling",0.5268
"2437","339","IMPACT","classic","area",0.251
"2438","339","OCCURRENCE","classic","area",0.4472
"2439","339","IMPACT","classic","center",0.3036
"2440","339","OCCURRENCE","classic","center",0.5
"2441","339","IMPACT","classic","centertogrid",0.1429
"2442","339","OCCURRENCE","classic","centertogrid",0.2679
"2443","339","IMPACT","classic","reachedgrid",0.1083
"2444","339","OCCURRENCE","classic","reachedgrid",0.2903
"2445","339","IMPACT","classic","weighted",0.2684
"2446","339","OCCURRENCE","classic","weighted",0.4651
"2447","339","IMPACT","classic","pooling",0.5179
"2448","339","OCCURRENCE","classic","pooling",0.8393
"2449","339","IMPACT","area","center",0.1289
"2450","339","OCCURRENCE","area","center",0.0843
"2451","339","IMPACT","area","centertogrid",0.2332
"2452","339","OCCURRENCE","area","centertogrid",0.1794
"2453","339","IMPACT","area","reachedgrid",0.1795
"2454","339","OCCURRENCE","area","reachedgrid",0.1753
"2455","339","IMPACT","area","weighted",0.0457
"2456","339","OCCURRENCE","area","weighted",0.0179
"2457","339","IMPACT","area","pooling",0.6162
"2458","339","OCCURRENCE","area","pooling",0.6232
"2459","339","IMPACT","center","centertogrid",0.2143
"2460","339","OCCURRENCE","center","centertogrid",0.2321
"2461","339","IMPACT","center","reachedgrid",0.2083
"2462","339","OCCURRENCE","center","reachedgrid",0.2097
"2463","339","IMPACT","center","weighted",0.0868
"2464","339","OCCURRENCE","center","weighted",0.0673
"2465","339","IMPACT","center","pooling",0.5714
"2466","339","OCCURRENCE","center","pooling",0.5893
"2467","339","IMPACT","centertogrid","reachedgrid",0.0845
"2468","339","OCCURRENCE","centertogrid","reachedgrid",0.0406
"2469","339","IMPACT","centertogrid","weighted",0.192
"2470","339","OCCURRENCE","centertogrid","weighted",0.1972
"2471","339","IMPACT","centertogrid","pooling",0.5536
"2472","339","OCCURRENCE","centertogrid","pooling",0.5714
"2473","339","IMPACT","reachedgrid","weighted",0.1601
"2474","339","OCCURRENCE","reachedgrid","weighted",0.1748
"2475","339","IMPACT","reachedgrid","pooling",0.5417
"2476","339","OCCURRENCE","reachedgrid","pooling",0.549
"2477","339","IMPACT","weighted","pooling",0.5809
"2478","339","OCCURRENCE","weighted","pooling",0.6102
"2479","340","IMPACT","classic","area",0.2981
"2480","340","OCCURRENCE","classic","area",0.2675
"2481","340","IMPACT","classic","center",0.3594
"2482","340","OCCURRENCE","classic","center",0.2812
"2483","340","IMPACT","classic","centertogrid",0.125
"2484","340","OCCURRENCE","classic","centertogrid",0.0469
"2485","340","IMPACT","classic","reachedgrid",0.1464
"2486","340","OCCURRENCE","classic","reachedgrid",0.0894
"2487","340","IMPACT","classic","weighted",0.3336
"2488","340","OCCURRENCE","classic","weighted",0.2742
"2489","340","IMPACT","classic","pooling",0.5781
"2490","340","OCCURRENCE","classic","pooling",0.6562
"2491","340","IMPACT","area","center",0.1327
"2492","340","OCCURRENCE","area","center",0.0667
"2493","340","IMPACT","area","centertogrid",0.223
"2494","340","OCCURRENCE","area","centertogrid",0.2206
"2495","340","IMPACT","area","reachedgrid",0.1969
"2496","340","OCCURRENCE","area","reachedgrid",0.1781
"2497","340","IMPACT","area","weighted",0.0495
"2498","340","OCCURRENCE","area","weighted",0.008
"2499","340","IMPACT","area","pooling",0.5078
"2500","340","OCCURRENCE","area","pooling",0.5427
"2501","340","IMPACT","center","centertogrid",0.2344
"2502","340","OCCURRENCE","center","centertogrid",0.2344
"2503","340","IMPACT","center","reachedgrid",0.2499
"2504","340","OCCURRENCE","center","reachedgrid",0.1918
"2505","340","IMPACT","center","weighted",0.0855
"2506","340","OCCURRENCE","center","weighted",0.0592
"2507","340","IMPACT","center","pooling",0.5781
"2508","340","OCCURRENCE","center","pooling",0.6094
"2509","340","IMPACT","centertogrid","reachedgrid",0.1144
"2510","340","OCCURRENCE","centertogrid","reachedgrid",0.0426
"2511","340","IMPACT","centertogrid","weighted",0.2086
"2512","340","OCCURRENCE","centertogrid","weighted",0.2273
"2513","340","IMPACT","centertogrid","pooling",0.5938
"2514","340","OCCURRENCE","centertogrid","pooling",0.7031
"2515","340","IMPACT","reachedgrid","weighted",0.1872
"2516","340","OCCURRENCE","reachedgrid","weighted",0.1848
"2517","340","IMPACT","reachedgrid","pooling",0.5782
"2518","340","OCCURRENCE","reachedgrid","pooling",0.6762
"2519","340","IMPACT","weighted","pooling",0.5349
"2520","340","OCCURRENCE","weighted","pooling",0.5502
"2521","341","IMPACT","classic","area",0.3005
"2522","341","OCCURRENCE","classic","area",0.2962
"2523","341","IMPACT","classic","center",0.2623
"2524","341","OCCURRENCE","classic","center",0.2623
"2525","341","IMPACT","classic","centertogrid",0.0492
"2526","341","OCCURRENCE","classic","centertogrid",0.1716
"2527","341","IMPACT","classic","reachedgrid",0.1332
"2528","341","OCCURRENCE","classic","reachedgrid",0.1472
"2529","341","IMPACT","classic","weighted",0.2553
"2530","341","OCCURRENCE","classic","weighted",0.3024
"2531","341","IMPACT","classic","pooling",0.6393
"2532","341","OCCURRENCE","classic","pooling",0.6721
"2533","341","IMPACT","area","center",0.1221
"2534","341","OCCURRENCE","area","center",0.0685
"2535","341","IMPACT","area","centertogrid",0.2513
"2536","341","OCCURRENCE","area","centertogrid",0.1709
"2537","341","IMPACT","area","reachedgrid",0.1673
"2538","341","OCCURRENCE","area","reachedgrid",0.149
"2539","341","IMPACT","area","weighted",0.0461
"2540","341","OCCURRENCE","area","weighted",0.0118
"2541","341","IMPACT","area","pooling",0.5668
"2542","341","OCCURRENCE","area","pooling",0.609
"2543","341","IMPACT","center","centertogrid",0.2131
"2544","341","OCCURRENCE","center","centertogrid",0.2093
"2545","341","IMPACT","center","reachedgrid",0.2559
"2546","341","OCCURRENCE","center","reachedgrid",0.1876
"2547","341","IMPACT","center","weighted",0.08
"2548","341","OCCURRENCE","center","weighted",0.0656
"2549","341","IMPACT","center","pooling",0.5246
"2550","341","OCCURRENCE","center","pooling",0.5738
"2551","341","IMPACT","centertogrid","reachedgrid",0.084
"2552","341","OCCURRENCE","centertogrid","reachedgrid",0.0647
"2553","341","IMPACT","centertogrid","weighted",0.2061
"2554","341","OCCURRENCE","centertogrid","weighted",0.165
"2555","341","IMPACT","centertogrid","pooling",0.6885
"2556","341","OCCURRENCE","centertogrid","pooling",0.7667
"2557","341","IMPACT","reachedgrid","weighted",0.2097
"2558","341","OCCURRENCE","reachedgrid","weighted",0.1552
"2559","341","IMPACT","reachedgrid","pooling",0.7313
"2560","341","OCCURRENCE","reachedgrid","pooling",0.7019
"2561","341","IMPACT","weighted","pooling",0.5217
"2562","341","OCCURRENCE","weighted","pooling",0.6145
"2563","342","IMPACT","classic","area",0.3229
"2564","342","OCCURRENCE","classic","area",0.2649
"2565","342","IMPACT","classic","center",0.3793
"2566","342","OCCURRENCE","classic","center",0.2759
"2567","342","IMPACT","classic","centertogrid",0.1897
"2568","342","OCCURRENCE","classic","centertogrid",0.1034
"2569","342","IMPACT","classic","reachedgrid",0.1824
"2570","342","OCCURRENCE","classic","reachedgrid",0.1155
"2571","342","IMPACT","classic","weighted",0.3692
"2572","342","OCCURRENCE","classic","weighted",0.2638
"2573","342","IMPACT","classic","pooling",0.8103
"2574","342","OCCURRENCE","classic","pooling",0.569
"2575","342","IMPACT","area","center",0.1074
"2576","342","OCCURRENCE","area","center",0.0771
"2577","342","IMPACT","area","centertogrid",0.2497
"2578","342","OCCURRENCE","area","centertogrid",0.2132
"2579","342","IMPACT","area","reachedgrid",0.2103
"2580","342","OCCURRENCE","area","reachedgrid",0.1573
"2581","342","IMPACT","area","weighted",0.047
"2582","342","OCCURRENCE","area","weighted",0.0059
"2583","342","IMPACT","area","pooling",0.5402
"2584","342","OCCURRENCE","area","pooling",0.6351
"2585","342","IMPACT","center","centertogrid",0.2586
"2586","342","OCCURRENCE","center","centertogrid",0.2241
"2587","342","IMPACT","center","reachedgrid",0.2666
"2588","342","OCCURRENCE","center","reachedgrid",0.1766
"2589","342","IMPACT","center","weighted",0.095
"2590","342","OCCURRENCE","center","weighted",0.073
"2591","342","IMPACT","center","pooling",0.5
"2592","342","OCCURRENCE","center","pooling",0.6379
"2593","342","IMPACT","centertogrid","reachedgrid",0.079
"2594","342","OCCURRENCE","centertogrid","reachedgrid",0.0638
"2595","342","IMPACT","centertogrid","weighted",0.2345
"2596","342","OCCURRENCE","centertogrid","weighted",0.212
"2597","342","IMPACT","centertogrid","pooling",0.6207
"2598","342","OCCURRENCE","centertogrid","pooling",0.6552
"2599","342","IMPACT","reachedgrid","weighted",0.2566
"2600","342","OCCURRENCE","reachedgrid","weighted",0.1582
"2601","342","IMPACT","reachedgrid","pooling",0.6977
"2602","342","OCCURRENCE","reachedgrid","pooling",0.6509
"2603","342","IMPACT","weighted","pooling",0.5045
"2604","342","OCCURRENCE","weighted","pooling",0.6371
"2605","343","IMPACT","classic","area",0.3184
"2606","343","OCCURRENCE","classic","area",0.3662
"2607","343","IMPACT","classic","center",0.2754
"2608","343","OCCURRENCE","classic","center",0.3623
"2609","343","IMPACT","classic","centertogrid",0.1739
"2610","343","OCCURRENCE","classic","centertogrid",0.1739
"2611","343","IMPACT","classic","reachedgrid",0.1809
"2612","343","OCCURRENCE","classic","reachedgrid",0.199
"2613","343","IMPACT","classic","weighted",0.2877
"2614","343","OCCURRENCE","classic","weighted",0.3522
"2615","343","IMPACT","classic","pooling",0.6087
"2616","343","OCCURRENCE","classic","pooling",0.7391
"2617","343","IMPACT","area","center",0.08
"2618","343","OCCURRENCE","area","center",0.0706
"2619","343","IMPACT","area","centertogrid",0.2253
"2620","343","OCCURRENCE","area","centertogrid",0.1923
"2621","343","IMPACT","area","reachedgrid",0.1937
"2622","343","OCCURRENCE","area","reachedgrid",0.1672
"2623","343","IMPACT","area","weighted",0.0308
"2624","343","OCCURRENCE","area","weighted",0.0247
"2625","343","IMPACT","area","pooling",0.6153
"2626","343","OCCURRENCE","area","pooling",0.5556
"2627","343","IMPACT","center","centertogrid",0.2174
"2628","343","OCCURRENCE","center","centertogrid",0.1884
"2629","343","IMPACT","center","reachedgrid",0.191
"2630","343","OCCURRENCE","center","reachedgrid",0.1682
"2631","343","IMPACT","center","weighted",0.0519
"2632","343","OCCURRENCE","center","weighted",0.0495
"2633","343","IMPACT","center","pooling",0.5652
"2634","343","OCCURRENCE","center","pooling",0.5362
"2635","343","IMPACT","centertogrid","reachedgrid",0.0386
"2636","343","OCCURRENCE","centertogrid","reachedgrid",0.0438
"2637","343","IMPACT","centertogrid","weighted",0.2088
"2638","343","OCCURRENCE","centertogrid","weighted",0.1943
"2639","343","IMPACT","centertogrid","pooling",0.5217
"2640","343","OCCURRENCE","centertogrid","pooling",0.5652
"2641","343","IMPACT","reachedgrid","weighted",0.1893
"2642","343","OCCURRENCE","reachedgrid","weighted",0.1835
"2643","343","IMPACT","reachedgrid","pooling",0.5533
"2644","343","OCCURRENCE","reachedgrid","pooling",0.5401
"2645","343","IMPACT","weighted","pooling",0.5937
"2646","343","OCCURRENCE","weighted","pooling",0.541
"2647","344","IMPACT","classic","area",0.2694
"2648","344","OCCURRENCE","classic","area",0.2855
"2649","344","IMPACT","classic","center",0.2319
"2650","344","OCCURRENCE","classic","center",0.2899
"2651","344","IMPACT","classic","centertogrid",0.0725
"2652","344","OCCURRENCE","classic","centertogrid",0.1739
"2653","344","IMPACT","classic","reachedgrid",0.1544
"2654","344","OCCURRENCE","classic","reachedgrid",0.1977
"2655","344","IMPACT","classic","weighted",0.232
"2656","344","OCCURRENCE","classic","weighted",0.2833
"2657","344","IMPACT","classic","pooling",0.913
"2658","344","OCCURRENCE","classic","pooling",0.5362
"2659","344","IMPACT","area","center",0.0993
"2660","344","OCCURRENCE","area","center",0.0617
"2661","344","IMPACT","area","centertogrid",0.2342
"2662","344","OCCURRENCE","area","centertogrid",0.1884
"2663","344","IMPACT","area","reachedgrid",0.1877
"2664","344","OCCURRENCE","area","reachedgrid",0.1813
"2665","344","IMPACT","area","weighted",0.038
